Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
5811,0.91,4,6,3,61.5,60.0,3911,6.19,6.24,3.82
36550,0.4,4,6,3,60.1,59.0,945,4.82,4.76,2.88
8884,1.04,5,5,2,62.4,56.0,4486,6.4,6.48,4.02
52075,0.71,3,2,7,63.0,58.0,2456,5.68,5.72,3.59
48796,0.7,4,5,3,60.8,59.0,2023,5.73,5.71,3.48
29757,0.3,4,7,3,62.5,58.0,709,4.31,4.27,2.68
41700,0.42,4,7,6,62.8,59.0,1241,4.76,4.73,2.98
5202,1.04,3,7,2,63.1,58.0,3780,6.39,6.33,4.01
47389,0.54,5,6,4,61.4,57.0,1847,5.25,5.21,3.21
17531,1.0,4,5,5,59.2,60.0,7056,6.53,6.48,3.58
43209,0.73,4,4,1,62.5,58.0,1395,5.82,5.74,3.61
19654,1.19,5,5,4,62.0,57.0,8265,6.76,6.78,4.2
35130,0.45,5,3,5,62.0,54.0,888,4.92,4.95,3.06
19198,1.51,2,3,4,63.8,56.0,7949,7.24,7.17,4.6
48826,0.71,3,2,3,60.4,63.0,2028,5.8,5.73,3.48
5070,0.77,5,5,5,61.9,54.0,3750,5.91,5.94,3.66
22267,1.23,5,4,6,62.2,55.0,10317,6.86,6.9,4.28
20753,1.59,3,6,2,61.1,57.0,8994,7.48,7.54,4.59
47773,0.51,3,4,6,63.4,57.0,1895,5.09,5.06,3.22
13217,1.18,4,4,3,62.1,59.0,5458,6.75,6.71,4.18
1783,0.83,5,6,2,61.9,53.0,3049,6.08,6.04,3.75
35421,0.4,4,4,3,61.1,61.0,900,4.76,4.7,2.89
53827,0.7,4,6,4,62.3,59.0,2737,5.7,5.64,3.53
2692,0.9,4,4,2,62.1,58.0,3246,6.13,6.08,3.79
1044,0.61,5,6,6,62.1,54.2,2907,5.43,5.45,3.38
52226,0.8,2,4,2,63.7,58.0,2484,5.88,5.83,3.73
24988,1.51,3,4,6,63.6,57.0,13500,7.2,7.32,4.62
16977,1.07,3,4,5,61.2,55.0,6780,6.63,6.67,4.07
3078,0.7,2,7,6,63.7,55.0,3312,5.66,5.61,3.59
20901,1.55,5,2,3,62.3,54.8,9117,7.37,7.39,4.61
40424,0.43,5,6,6,60.8,57.0,1135,4.9,4.87,2.97
45737,0.73,4,3,2,61.2,59.0,1699,5.83,5.77,3.55
48522,0.54,5,4,6,61.0,56.0,1985,5.25,5.3,3.22
49422,0.71,3,4,2,63.2,59.0,2107,5.6,5.64,3.55
29922,0.32,5,6,5,61.1,56.0,713,4.42,4.45,2.71
7784,1.02,4,5,2,60.0,60.0,4284,6.57,6.53,3.93
43950,0.31,4,5,3,62.7,58.0,516,4.31,4.33,2.71
28634,0.33,3,2,3,63.0,57.0,434,4.37,4.39,2.76
49697,0.62,3,6,5,60.1,56.0,2147,5.56,5.58,3.35
15719,0.3,5,2,5,61.6,56.0,608,4.36,4.31,2.67
50428,0.73,5,3,2,61.6,57.0,2260,5.79,5.81,3.57
15700,0.29,5,3,8,62.1,55.0,607,4.26,4.29,2.65
15163,1.24,5,3,3,62.5,56.0,6095,6.92,6.88,4.31
12059,0.26,3,6,6,63.0,58.0,597,4.08,4.11,2.58
47229,0.7,2,3,3,65.4,59.0,1840,5.46,5.52,3.59
7979,0.68,5,7,7,61.3,57.0,4325,5.66,5.69,3.48
40294,0.4,5,3,6,62.4,57.0,1125,4.73,4.69,2.94
1910,0.71,5,3,4,61.8,55.0,3080,5.75,5.78,3.56
29580,0.41,3,6,3,62.8,58.0,705,4.72,4.77,2.98
25403,1.51,3,7,4,62.3,59.0,14112,7.29,7.34,4.56
45188,0.51,3,6,4,61.3,60.0,1656,5.11,5.16,3.15
10326,1.07,5,5,2,61.5,57.0,4764,6.6,6.57,4.05
13534,1.31,4,1,3,59.4,60.0,5546,7.12,7.06,4.21
38724,0.41,5,3,7,61.4,56.0,1043,4.77,4.8,2.94
2029,0.7,4,4,7,61.2,56.0,3105,5.75,5.68,3.5
41918,1.03,1,6,1,78.2,54.0,1262,5.72,5.59,4.42
43799,0.59,5,2,5,62.2,57.0,1442,5.33,5.38,3.33
17436,1.0,4,4,5,58.6,61.0,6989,6.57,6.5,3.83
28,0.23,3,7,4,60.5,61.0,357,3.96,3.97,2.4
9740,1.0,1,5,3,65.8,58.0,4657,6.23,6.15,4.07
48199,0.59,3,7,4,63.2,57.0,1948,5.28,5.32,3.35
33214,0.31,5,5,5,61.4,55.0,821,4.39,4.4,2.7
3178,0.91,2,4,2,63.6,59.0,3340,6.11,6.15,3.9
31751,0.4,4,7,3,61.3,60.0,772,4.71,4.75,2.9
47598,0.62,5,3,5,61.4,56.0,1878,5.47,5.51,3.37
11588,1.01,3,2,5,63.4,57.0,5041,6.32,6.39,4.03
38526,0.34,5,6,5,62.4,55.0,1033,4.47,4.44,2.78
18500,1.5,4,4,3,62.3,60.0,7535,7.27,7.17,4.5
3683,0.7,5,6,5,61.0,56.0,3446,5.7,5.77,3.5
15487,1.01,3,4,4,62.5,59.0,6204,6.34,6.37,3.97
20651,1.25,3,4,4,62.2,57.0,8941,6.84,6.88,4.27
6765,1.3,3,1,4,63.3,57.0,4106,6.98,6.96,4.41
32978,0.37,5,5,5,61.1,57.0,811,4.61,4.65,2.83
6810,1.01,5,6,2,63.0,56.0,4118,6.34,6.3,3.98
20655,1.53,5,1,5,62.4,54.0,8943,7.34,7.38,4.59
38461,0.38,3,5,7,63.8,58.0,1030,4.58,4.61,2.93
328,0.72,4,5,5,62.4,58.0,2802,5.83,5.7,3.6
4723,0.33,5,2,3,62.7,56.0,572,4.44,4.4,2.77
19707,0.28,2,6,4,63.7,60.0,625,4.23,4.18,2.68
2376,0.32,4,2,6,62.1,59.0,561,4.35,4.38,2.71
38404,0.35,5,3,7,61.7,56.0,1024,4.55,4.53,2.8
35412,0.4,4,4,3,61.6,59.0,900,4.72,4.66,2.89
15828,1.04,3,4,4,61.1,56.0,6334,6.54,6.56,4.01
27447,2.02,5,4,4,61.7,53.0,18077,8.14,8.04,4.99
43982,0.32,3,1,4,62.9,56.0,393,4.37,4.4,2.76
49033,0.55,5,7,5,61.4,57.0,2054,5.26,5.29,3.24
10896,0.9,5,4,4,60.8,57.0,4884,6.26,6.17,3.78
18602,1.12,5,5,4,61.9,55.0,7589,6.68,6.73,4.15
4911,0.9,2,5,3,63.1,57.0,3724,6.12,6.15,3.87
38034,0.32,5,6,6,61.5,56.0,1010,4.41,4.44,2.72
1213,0.73,3,4,5,60.7,57.0,2939,5.76,5.83,3.52
13393,0.32,3,5,4,59.7,62.0,602,4.38,4.43,2.63
45930,0.61,3,6,3,60.1,59.0,1721,5.48,5.51,3.3
50194,0.91,2,6,1,57.7,63.0,2225,6.3,6.35,3.65
25531,2.28,2,1,3,63.7,55.0,14350,8.35,8.28,5.3
35993,0.42,5,4,5,61.8,57.0,921,4.79,4.82,2.97
78,0.26,3,7,6,62.8,60.0,554,4.01,4.05,2.53
26180,1.52,4,5,5,61.0,58.0,15522,7.42,7.39,4.52
52365,0.63,5,6,5,61.5,56.0,2503,5.5,5.53,3.39
45353,0.55,4,6,4,59.1,62.0,1664,5.37,5.32,3.16
50293,0.31,3,4,5,60.4,59.0,542,4.37,4.41,2.65
52745,0.71,5,3,4,61.7,55.0,2559,5.73,5.77,3.55
42036,0.53,3,5,3,62.9,57.0,1268,5.15,5.18,3.25
29877,0.3,3,7,4,62.8,57.0,710,4.25,4.29,2.68
51311,0.31,5,4,4,59.1,57.0,544,4.45,4.48,2.64
5697,1.0,2,6,2,63.7,61.0,3889,6.32,6.27,4.01
9514,0.9,4,7,3,62.4,61.0,4612,6.17,6.13,3.84
47556,0.7,5,1,4,61.8,53.0,1874,5.73,5.76,3.55
48612,0.51,5,5,6,61.9,56.0,1998,5.13,5.15,3.18
20432,1.12,3,6,5,60.8,58.0,8788,6.69,6.73,4.08
37749,0.36,5,6,6,61.9,55.0,998,4.57,4.61,2.84
15642,1.6,1,5,2,65.0,56.0,6272,7.35,7.26,4.8
14518,1.01,4,4,4,63.0,56.0,5864,6.41,6.35,4.02
6228,0.9,3,5,3,63.3,55.0,4004,6.05,6.08,3.84
19683,0.27,5,3,6,62.1,57.0,623,4.15,4.1,2.56
34649,0.31,5,6,4,62.0,55.0,872,4.37,4.34,2.7
39879,0.42,5,4,6,61.3,56.0,1103,4.82,4.81,2.95
13306,1.02,2,7,3,63.3,58.0,5497,6.35,6.39,4.03
5558,0.74,5,7,4,61.8,56.0,3858,5.79,5.82,3.59
34814,0.41,3,5,3,63.1,56.0,878,4.73,4.69,2.97
21181,1.58,5,2,3,61.7,56.0,9335,7.55,7.48,4.64
52924,0.71,5,3,5,60.9,58.0,2590,5.74,5.79,3.51
51869,0.71,3,5,3,62.8,59.0,2427,5.62,5.66,3.54
17099,1.23,5,2,4,62.4,58.0,6817,6.82,6.86,4.27
14418,1.1,4,5,3,59.5,59.0,5821,6.77,6.7,4.01
27246,2.39,4,2,5,61.2,60.0,17642,8.63,8.6,5.27
6805,1.05,5,1,5,62.8,57.0,4116,6.45,6.41,4.04
34257,0.3,5,5,7,62.3,56.0,857,4.3,4.34,2.69
43565,0.51,5,7,3,61.0,56.0,1431,5.15,5.17,3.15
26347,0.32,3,5,4,61.1,58.0,645,4.39,4.42,2.69
20163,1.58,3,3,2,62.4,57.0,8620,7.36,7.45,4.62
53662,0.73,3,4,5,61.0,60.0,2708,5.76,5.84,3.54
39588,0.38,3,6,5,58.1,59.0,1083,4.78,4.82,2.79
44885,0.5,5,6,4,62.2,56.0,1629,5.12,5.11,3.18
36085,0.32,4,7,6,61.5,60.0,926,4.37,4.41,2.7
9009,1.01,4,3,3,61.8,61.0,4513,6.47,6.4,3.98
12434,1.04,5,1,6,61.1,58.0,5242,6.49,6.57,3.99
9991,1.12,4,3,2,61.9,58.0,4704,6.74,6.66,4.15
12335,1.22,4,2,2,62.5,58.0,5226,6.8,6.76,4.24
1774,0.72,4,3,8,58.7,59.0,3048,5.94,5.88,3.47
22418,1.11,5,7,4,61.2,57.0,10443,6.69,6.71,4.1
48991,0.72,2,2,5,61.8,61.0,2048,5.67,5.72,3.53
10937,1.01,3,5,3,59.5,62.0,4899,6.45,6.53,3.86
44580,0.53,5,6,4,62.0,55.0,1607,5.17,5.21,3.22
31072,0.33,5,3,7,62.1,55.0,752,4.42,4.44,2.75
35892,0.32,5,4,8,61.0,57.0,918,4.44,4.48,2.72
28877,0.31,5,7,3,61.2,57.0,684,4.38,4.34,2.67
38282,0.28,3,5,4,61.7,58.0,487,4.17,4.19,2.58
7874,0.9,3,3,5,62.1,59.0,4309,6.09,6.14,3.8
10122,1.01,3,4,3,60.2,58.0,4719,6.5,6.59,3.94
39769,0.36,4,6,5,60.4,58.0,1094,4.67,4.64,2.81
43246,0.42,5,4,8,61.6,56.0,1400,4.85,4.86,2.99
21620,1.01,4,6,6,61.8,59.0,9711,6.42,6.39,3.96
37496,0.53,4,6,2,59.9,58.0,984,5.31,5.27,3.17
28255,0.33,4,5,4,62.1,59.0,666,4.4,4.45,2.75
48681,0.53,5,4,7,60.8,56.0,2005,5.22,5.24,3.18
8739,1.24,3,4,2,63.3,57.0,4462,6.85,6.79,4.32
8577,1.05,3,5,2,62.1,58.0,4436,6.47,6.5,4.03
46461,0.71,2,2,3,63.6,63.0,1774,5.64,5.61,3.58
12546,1.15,3,3,3,62.4,57.0,5270,6.68,6.71,4.18
24586,1.64,4,6,3,61.8,59.0,12896,7.55,7.51,4.65
40864,0.52,3,3,3,59.3,59.0,1175,5.25,5.28,3.12
20691,1.09,5,4,6,61.5,57.0,8970,6.62,6.65,4.08
24307,2.11,4,1,2,60.7,60.0,12554,8.27,8.2,5.0
12484,1.07,3,3,4,61.5,57.0,5254,6.57,6.63,4.06
43556,0.52,5,6,3,63.0,54.0,1429,5.15,5.11,3.23
6841,1.13,1,1,3,64.9,55.0,4123,6.49,6.56,4.24
43012,0.53,3,5,3,61.7,55.0,1370,5.22,5.24,3.23
31914,0.3,4,4,5,62.8,58.0,776,4.28,4.26,2.68
22604,1.27,5,5,4,61.0,54.0,10656,7.0,7.02,4.28
34941,0.24,3,6,5,60.1,57.0,378,4.08,4.1,2.46
41055,0.39,5,4,8,62.1,53.7,1189,4.67,4.71,2.91
47427,0.53,3,6,5,58.5,61.0,1852,5.28,5.39,3.12
4434,0.9,2,4,3,64.5,57.0,3615,6.04,6.09,3.91
6878,0.9,3,7,3,60.1,58.0,4130,6.27,6.3,3.78
39880,0.42,5,4,6,62.4,55.0,1103,4.82,4.79,3.0
21296,1.5,3,6,2,63.5,59.0,9450,7.28,7.25,4.61
9511,1.05,3,2,4,63.1,58.0,4612,6.47,6.42,4.07
20803,1.5,3,3,3,61.4,57.0,9035,7.27,7.33,4.48
15672,1.04,5,4,4,59.4,58.0,6286,6.63,6.67,3.95
40177,0.5,5,5,2,60.5,56.0,1118,5.17,5.19,3.14
35796,0.34,5,3,8,61.9,55.0,913,4.5,4.55,2.8
46119,0.52,5,6,4,61.3,56.0,1743,5.21,5.17,3.18
9847,0.91,4,6,4,62.2,60.0,4676,6.21,6.13,3.84
9500,1.13,4,2,4,62.0,58.0,4611,6.64,6.69,4.13
8753,1.03,3,4,2,61.4,54.0,4466,6.52,6.57,4.02
50304,0.33,3,5,3,61.2,58.1,544,4.48,4.51,2.75
16912,1.37,4,6,2,61.0,57.0,6751,7.25,7.19,4.4
20123,1.64,4,2,2,61.3,58.0,8587,7.58,7.62,4.66
2017,0.9,5,2,2,62.8,55.0,3104,6.19,6.14,3.87
40762,0.46,3,2,7,63.5,57.0,1164,4.91,4.85,3.1
38560,0.5,1,4,2,65.6,56.0,1035,4.99,4.92,3.25
33809,0.4,4,5,4,59.7,58.0,842,4.79,4.83,2.87
33476,0.32,5,5,4,61.5,55.0,828,4.42,4.4,2.71
2152,0.73,5,4,6,62.2,55.0,3127,5.77,5.74,3.58
41686,0.5,5,6,2,61.4,57.0,1240,5.14,5.09,3.14
40023,0.51,4,7,2,60.2,58.0,1109,5.24,5.2,3.14
47361,0.54,5,3,7,61.8,55.0,1846,5.21,5.24,3.23
9721,1.01,5,4,3,61.4,55.0,4653,6.46,6.5,3.98
48957,0.7,3,3,3,62.9,56.0,2048,5.64,5.68,3.56
43860,0.6,4,7,2,62.3,59.0,1449,5.41,5.31,3.34
6857,0.9,3,2,5,62.6,59.0,4126,6.11,6.15,3.84
26874,2.21,4,5,3,62.1,59.0,16804,8.33,8.26,5.15
17233,1.13,5,4,4,62.7,56.0,6891,6.61,6.65,4.16
6284,1.25,4,1,2,61.3,58.0,4018,6.98,6.95,4.27
2078,0.7,3,6,5,62.0,60.0,3109,5.61,5.64,3.49
42630,0.51,5,3,3,62.1,55.0,1331,5.17,5.15,3.2
37368,0.4,3,5,5,60.4,61.0,982,4.74,4.77,2.87
49957,0.3,4,3,3,61.2,62.0,540,4.31,4.28,2.63
40630,0.41,5,6,5,62.1,56.0,1153,4.78,4.75,2.96
33746,0.31,5,5,7,62.0,55.0,840,4.34,4.37,2.7
18214,1.5,3,2,2,62.7,57.0,7392,7.28,7.35,4.59
11362,1.03,3,5,3,61.5,59.0,4996,6.42,6.49,3.97
14654,1.5,4,4,1,60.3,61.0,5914,7.39,7.34,4.44
15368,0.3,3,4,5,62.1,60.0,605,4.24,4.3,2.65
40224,0.4,4,7,5,60.9,58.0,1123,4.78,4.81,2.92
43101,0.57,3,6,2,58.8,57.3,1384,5.42,5.46,3.21
3904,0.9,3,3,2,62.1,58.0,3492,6.1,6.18,3.81
767,0.73,5,7,3,61.5,56.0,2858,5.84,5.8,3.58
41146,0.5,3,5,3,61.0,60.0,1197,5.08,5.11,3.11
18069,1.03,5,5,5,60.7,56.0,7296,6.54,6.6,3.99
8030,1.0,4,5,2,62.9,56.0,4333,6.42,6.36,4.02
53299,0.3,5,7,3,61.4,56.0,552,4.32,4.35,2.66
43494,0.54,5,6,3,61.3,56.0,1422,5.22,5.25,3.21
28874,0.32,5,1,8,62.2,56.0,684,4.41,4.37,2.73
28791,0.3,3,7,5,59.7,58.0,681,4.39,4.32,2.6
16401,1.2,4,3,4,60.6,58.0,6547,6.82,6.88,4.15
47327,0.23,3,7,6,62.0,58.0,530,3.94,3.96,2.45
24803,1.63,2,5,3,59.8,56.0,13187,7.57,7.64,4.55
808,0.71,4,7,3,59.7,59.0,2863,5.82,5.8,3.47
24365,0.31,4,7,4,61.7,58.0,636,4.32,4.37,2.68
1472,0.71,4,6,4,62.6,58.0,2982,5.72,5.68,3.57
30417,0.32,5,3,7,60.4,57.0,730,4.42,4.46,2.68
10575,1.02,4,3,3,58.3,59.0,4819,6.68,6.59,3.87
35592,0.31,5,3,7,62.2,54.0,907,4.39,4.36,2.72
5433,0.79,3,6,5,62.2,55.0,3827,5.95,6.01,3.72
50799,0.71,4,6,2,61.1,58.0,2306,5.76,5.73,3.51
17588,1.14,4,4,4,61.4,60.0,7079,6.71,6.68,4.11
44859,0.61,5,2,4,62.0,57.0,1627,5.43,5.46,3.37
34426,0.3,5,4,8,62.3,56.0,863,4.29,4.32,2.68
21103,1.3,5,7,3,62.2,56.0,9275,6.98,6.94,4.33
12704,0.26,5,6,7,61.7,57.0,599,4.07,4.1,2.52
6056,0.32,5,2,4,61.6,56.0,576,4.39,4.37,2.7
12089,1.23,5,5,2,61.9,56.0,5163,6.89,6.93,4.28
53400,0.77,3,5,2,60.1,56.0,2667,5.94,5.97,3.58
53525,0.74,3,4,3,61.6,58.0,2690,5.78,5.81,3.57
31448,0.4,4,2,3,59.8,57.0,765,4.83,4.8,2.88
25686,0.33,2,5,4,59.5,61.0,643,4.49,4.54,2.68
18675,1.34,3,3,3,62.4,58.0,7636,6.98,7.02,4.37
35029,0.4,2,6,3,63.9,58.0,882,4.67,4.63,2.97
21102,1.69,4,5,2,62.4,58.0,9275,7.65,7.57,4.75
23894,1.57,3,5,3,60.3,57.0,11998,7.55,7.6,4.57
9268,0.9,4,6,4,60.6,53.0,4562,6.3,6.27,3.81
50936,0.51,3,6,6,61.3,55.0,2320,5.14,5.16,3.16
37531,0.38,3,5,5,58.7,63.0,988,4.75,4.79,2.8
25560,2.1,4,2,4,60.7,61.0,14394,8.28,8.27,5.02
15770,1.5,2,1,2,63.6,58.0,6306,7.18,7.25,4.59
10138,1.05,5,2,2,61.8,59.0,4723,6.53,6.49,4.02
22814,1.68,5,4,4,62.1,55.0,10838,7.64,7.59,4.73
7281,1.0,4,6,2,61.0,62.0,4200,6.41,6.34,3.89
29558,0.33,4,5,3,62.8,58.0,705,4.42,4.4,2.77
50261,0.54,4,4,7,60.7,56.0,2236,5.3,5.25,3.2
42207,0.52,3,3,4,62.0,57.0,1289,5.08,5.12,3.16
36810,0.3,5,4,8,62.6,57.0,956,4.32,4.28,2.69
11753,1.08,4,3,3,62.6,58.0,5078,6.53,6.56,4.1
51995,0.71,4,4,4,60.3,59.0,2443,5.79,5.76,3.48
15078,1.07,5,6,2,62.5,57.0,6060,6.56,6.5,4.08
23578,1.44,4,4,5,61.8,57.0,11588,7.21,7.09,4.42
27675,2.48,3,5,2,63.4,56.0,18692,8.64,8.55,5.45
37082,0.41,4,6,3,60.2,60.0,969,4.82,4.78,2.89
23149,1.08,5,6,6,61.0,56.0,11166,6.64,6.67,4.06
31058,0.39,5,4,5,61.3,56.0,752,4.68,4.71,2.88
31761,0.4,4,7,3,61.1,58.0,772,4.74,4.75,2.9
14066,0.3,5,5,4,62.5,55.0,605,4.27,4.31,2.68
50952,0.74,2,4,4,64.2,53.0,2322,5.72,5.69,3.66
26088,2.31,4,1,3,61.1,60.0,15323,8.58,8.51,5.22
35017,0.4,3,6,3,63.3,56.0,882,4.74,4.68,2.98
20583,1.54,3,5,2,61.1,58.0,8893,7.36,7.47,4.53
31431,0.3,5,3,8,61.5,56.0,764,4.32,4.33,2.66
26560,2.26,4,2,2,62.0,58.0,16241,8.4,8.37,5.2
74,0.3,2,3,3,63.7,57.0,554,4.28,4.26,2.72
719,1.0,1,2,3,67.9,62.0,2856,6.19,6.03,4.15
23777,1.06,5,7,6,62.0,57.0,11837,6.52,6.54,4.05
36891,0.31,5,5,7,62.1,56.0,959,4.38,4.35,2.71
47113,0.65,3,2,6,61.3,59.3,1828,5.52,5.59,3.4
3941,0.7,4,7,5,61.0,59.0,3501,5.79,5.72,3.51
14703,0.3,4,4,5,61.3,58.0,605,4.29,4.33,2.64
47988,0.32,3,5,3,62.3,55.0,533,4.39,4.44,2.75
51408,0.71,5,6,2,61.7,57.0,2370,5.72,5.76,3.54
2515,0.7,5,6,4,60.5,59.0,3201,5.72,5.75,3.47
40176,0.43,5,4,7,61.5,56.0,1118,4.87,4.89,3.0
42144,0.55,5,2,4,61.6,55.0,1281,5.27,5.29,3.25
45886,0.61,4,3,4,62.8,59.0,1719,5.44,5.3,3.37
32406,0.37,5,5,3,62.4,54.0,791,4.63,4.6,2.88
30811,0.41,5,3,4,61.5,55.0,743,4.78,4.81,2.95
49116,0.72,3,1,5,64.0,57.0,2066,5.67,5.71,3.64
4077,0.31,2,7,3,63.1,57.0,571,4.3,4.32,2.72
20146,1.0,4,5,6,59.9,60.0,8602,6.5,6.46,3.88
13131,1.05,4,6,3,61.2,58.0,5433,6.57,6.53,4.01
30626,0.28,5,2,5,62.4,54.0,448,4.18,4.19,2.61
27886,0.3,5,4,6,60.7,58.0,655,4.34,4.36,2.64
3152,0.6,3,5,7,61.2,58.0,3333,5.42,5.46,3.33
50669,0.31,3,2,6,61.6,59.0,544,4.31,4.33,2.66
17552,1.19,2,6,4,57.4,60.0,7064,7.0,6.9,3.99
8717,0.32,5,5,3,61.4,54.0,586,4.42,4.44,2.72
45403,0.51,3,7,4,62.5,58.0,1668,5.12,5.18,3.22
30644,0.42,3,7,3,63.0,59.0,735,4.77,4.79,3.01
38012,0.44,2,7,4,63.6,56.0,1009,4.81,4.84,3.07
24366,0.31,3,6,5,61.9,56.0,636,4.32,4.37,2.69
24902,1.5,4,5,4,62.4,57.0,13333,7.38,7.29,4.58
20662,1.22,4,7,4,59.6,60.0,8950,6.97,6.95,4.15
24263,1.51,2,4,5,63.1,55.0,12489,7.3,7.34,4.62
40291,0.4,3,3,6,63.2,55.0,1125,4.73,4.7,2.98
44465,0.5,4,7,3,62.8,57.0,1593,5.08,5.05,3.18
17177,1.27,5,3,3,60.1,58.0,6858,7.02,7.05,4.23
1541,0.7,2,7,5,63.6,60.0,3001,5.61,5.52,3.54
49461,0.71,1,3,3,65.1,56.0,2112,5.63,5.55,3.64
50446,0.6,5,7,3,61.7,56.0,2263,5.39,5.44,3.34
35410,0.32,5,6,4,62.1,55.0,900,4.42,4.4,2.74
6088,0.7,3,5,6,61.3,59.0,3974,5.69,5.73,3.5
46845,0.53,5,5,5,62.1,57.0,1812,5.16,5.21,3.22
20451,1.1,5,5,5,61.5,55.0,8796,6.69,6.64,4.1
21647,1.0,3,7,6,59.9,61.0,9740,6.42,6.5,3.87
23663,1.57,4,4,4,62.7,60.0,11711,7.46,7.38,4.65
31717,0.41,5,7,3,60.7,55.0,771,4.83,4.86,2.94
33096,0.31,5,5,7,62.0,55.0,815,4.33,4.35,2.69
20698,1.5,3,2,4,60.1,60.0,8974,7.38,7.35,4.43
22307,1.1,5,7,4,61.7,56.0,10350,6.63,6.67,4.1
6108,1.0,4,5,2,62.4,56.0,3977,6.35,6.31,3.95
48228,0.57,4,6,4,61.4,58.0,1949,5.37,5.32,3.28
38073,0.3,4,6,6,61.5,60.0,1013,4.31,4.28,2.64
37645,0.44,4,4,3,61.1,59.0,990,4.9,4.86,2.98
29961,0.31,5,4,3,61.2,55.0,446,4.37,4.39,2.68
1624,1.01,4,4,1,61.1,61.0,3014,6.49,6.35,3.92
8813,1.02,3,3,3,60.3,59.0,4476,6.44,6.5,3.9
21345,1.27,5,4,4,61.9,57.0,9489,6.9,6.93,4.28
1312,0.71,2,5,6,58.2,60.0,2956,5.89,5.94,3.44
14407,1.14,3,5,3,61.0,60.0,5819,6.67,6.74,4.09
1586,0.82,4,3,5,62.5,59.0,3008,5.96,5.94,3.72
51815,0.72,4,3,4,61.6,57.0,2418,5.84,5.78,3.58
35299,0.3,3,3,4,62.5,58.0,473,4.26,4.28,2.67
1048,0.79,5,4,3,60.3,60.0,2907,5.98,6.02,3.62
50647,0.31,2,6,3,63.6,57.0,544,4.28,4.3,2.73
37889,0.36,5,4,8,62.0,57.0,1006,4.54,4.58,2.82
7649,0.9,3,4,4,61.9,56.0,4269,6.17,6.23,3.84
10956,1.25,5,3,2,61.6,54.0,4900,6.94,6.88,4.25
43434,0.53,5,6,3,61.4,56.0,1415,5.21,5.24,3.21
26754,2.02,5,2,3,61.8,56.0,16560,8.07,8.09,4.99
38680,0.3,5,5,7,61.5,56.0,1041,4.32,4.36,2.67
31160,0.41,3,6,3,62.4,55.0,755,4.74,4.78,2.97
38372,0.42,5,4,7,60.9,55.0,1023,4.83,4.89,2.96
51503,0.72,5,4,4,61.7,57.0,2383,5.77,5.8,3.57
20225,1.54,3,2,4,62.2,58.0,8656,7.32,7.37,4.57
44702,0.57,2,4,4,64.1,55.0,1613,5.28,5.27,3.38
49251,0.47,5,7,5,60.5,57.0,2086,5.04,5.07,3.06
1604,0.7,5,5,4,61.4,58.0,3011,5.7,5.73,3.51
49111,0.57,5,5,5,61.4,55.0,2065,5.38,5.39,3.3
1853,0.7,5,4,5,61.5,56.0,3065,5.7,5.75,3.52
1756,0.77,3,5,3,59.6,60.0,3044,5.95,5.97,3.55
34908,0.34,5,3,6,61.8,54.0,880,4.49,4.47,2.77
18507,1.1,5,4,4,61.9,57.0,7540,6.63,6.57,4.09
40861,0.61,1,1,4,58.2,56.0,1174,5.74,5.49,3.27
38112,0.3,4,3,8,60.4,60.0,1013,4.34,4.3,2.61
33406,0.28,5,6,6,62.1,56.0,828,4.21,4.19,2.61
39088,0.48,5,2,6,62.1,56.0,1061,5.01,5.04,3.12
49698,0.71,3,5,2,62.8,58.0,2147,5.63,5.7,3.56
5160,0.9,3,5,2,62.0,61.0,3770,6.14,6.16,3.81
25308,1.51,5,6,4,59.8,59.0,13986,7.55,7.47,4.49
10762,1.01,4,6,3,59.6,59.0,4853,6.53,6.46,3.87
18091,1.23,3,3,3,62.5,56.0,7313,6.79,6.82,4.25
12219,1.0,4,5,3,61.2,58.0,5197,6.4,6.44,3.93
10719,0.31,5,7,2,62.5,55.0,593,4.34,4.3,2.7
22448,1.72,3,1,4,60.9,61.0,10477,7.77,7.79,4.74
48527,0.74,5,1,5,61.2,56.0,1985,5.82,5.87,3.58
40063,0.43,4,3,5,60.0,59.0,1113,4.98,4.86,2.95
32423,0.41,4,7,3,60.5,60.0,791,4.77,4.81,2.9
16597,1.21,5,3,3,62.1,56.0,6629,6.81,6.84,4.23
22422,1.57,3,2,4,60.3,58.0,10447,7.58,7.55,4.56
11829,1.14,5,2,3,60.8,58.0,5096,6.71,6.74,4.09
34964,0.31,4,4,4,61.2,59.0,471,4.36,4.4,2.68
20213,1.01,2,5,6,60.3,62.0,8647,6.47,6.54,3.92
29003,0.34,3,3,6,62.7,59.0,686,4.43,4.47,2.79
14683,1.29,4,3,2,60.1,58.0,5924,7.02,6.95,4.2
15611,1.0,5,6,4,62.0,56.0,6261,6.42,6.36,3.96
43319,0.51,4,6,3,62.9,57.0,1402,5.11,5.06,3.2
44146,0.55,3,4,4,61.6,56.0,1563,5.26,5.3,3.25
41385,0.42,5,5,6,62.2,56.0,1221,4.82,4.79,2.99
9339,0.94,4,6,3,62.4,56.0,4580,6.27,6.24,3.9
51992,0.66,3,6,4,63.3,56.3,2443,5.47,5.55,3.48
18866,1.5,2,5,2,62.4,55.0,7738,7.27,7.34,4.56
